timestamp,event,joint,value_rad,value_deg,unit,file,line,highlight
1772863604.93,Sent position command,C_joint,0.13727,7.864991653760811,rad,log_7_3_2026_3,501,
1772863605.03,Updated motor position,motor_6,,102.06,deg,log_7_3_2026_3,504,***
1772863605.03,Sent velocity command,C_joint,-1.962,-112.41431940466751,rad/s,log_7_3_2026_3,505,
1772863605.03,Sent position command,C_joint,-0.06389,-3.6606273530908298,rad,log_7_3_2026_3,507,
1772863605.13,Updated motor position,motor_6,,94.28,deg,log_7_3_2026_3,510,***
1772863605.13,Sent velocity command,C_joint,-1.862,-106.6847414533593,rad/s,log_7_3_2026_3,511,
1772863605.13,Sent position command,C_joint,-0.25499,-14.609850818040861,rad,log_7_3_2026_3,513,
1772863605.23,Updated motor position,motor_6,,86.86,deg,log_7_3_2026_3,516,***
1772863605.23,Sent velocity command,C_joint,-1.762,-100.95516350205105,rad/s,log_7_3_2026_3,517,
1772863605.23,Sent position command,C_joint,-0.43617,-24.990700150221116,rad,log_7_3_2026_3,519,
1772863605.33,Updated motor position,motor_6,,78.63,deg,log_7_3_2026_3,522,***
1772863605.33,Sent velocity command,C_joint,-1.662,-95.22558555074282,rad/s,log_7_3_2026_3,523,
1772863605.33,Sent position command,C_joint,-0.60734,-34.798018729475416,rad,log_7_3_2026_3,525,
1772863605.43,Updated motor position,motor_6,,70.89,deg,log_7_3_2026_3,528,***
1772863605.43,Sent velocity command,C_joint,-1.562,-89.49600759943459,rad/s,log_7_3_2026_3,529,
1772863605.43,Sent position command,C_joint,-0.7685,-44.03180655580376,rad,log_7_3_2026_3,531,
1772863605.53,Updated motor position,motor_6,,62.39,deg,log_7_3_2026_3,534,***
1772863605.53,Sent velocity command,C_joint,-1.461,-83.70913386861328,rad/s,log_7_3_2026_3,535,
1772863605.53,Sent position command,C_joint,-0.91972,-52.696074333772074,rad,log_7_3_2026_3,537,
1772863605.63,Updated motor position,motor_6,,54.43,deg,log_7_3_2026_3,540,***
1772863605.63,Sent velocity command,C_joint,-1.362,-78.03685169681813,rad/s,log_7_3_2026_3,541,
1772863605.63,Sent position command,C_joint,-1.0608,-60.779362907477726,rad,log_7_3_2026_3,543,
1772863605.73,Updated motor position,motor_6,,45.66,deg,log_7_3_2026_3,546,***
1772863605.73,Sent velocity command,C_joint,-1.262,-72.30727374550989,rad/s,log_7_3_2026_3,547,
1772863605.73,Sent position command,C_joint,-1.19194,-68.29313143282334,rad,log_7_3_2026_3,549,
1772863605.83,Updated motor position,motor_6,,37.53,deg,log_7_3_2026_3,552,***
1772863605.83,Sent velocity command,C_joint,-1.162,-66.57769579420166,rad/s,log_7_3_2026_3,553,
1772863605.83,Sent position command,C_joint,-1.31312,-75.23623399421867,rad,log_7_3_2026_3,555,
1772863605.93,Updated motor position,motor_6,,28.77,deg,log_7_3_2026_3,558,***
1772863605.93,Sent velocity command,C_joint,-1.062,-60.84811784289343,rad/s,log_7_3_2026_3,559,
1772863605.93,Sent position command,C_joint,-1.42427,-81.60465988709775,rad,log_7_3_2026_3,561,
1772863606.03,Updated motor position,motor_6,,20.81,deg,log_7_3_2026_3,564,***
1772863606.03,Sent velocity command,C_joint,-0.962,-55.11853989158519,rad/s,log_7_3_2026_3,565,
1772863606.03,Sent position command,C_joint,-1.52542,-87.40012798484604,rad,log_7_3_2026_3,567,
1772863606.13,Updated motor position,motor_6,,12.31,deg,log_7_3_2026_3,570,***
1772863606.13,Sent velocity command,C_joint,-0.862,-49.388961940276964,rad/s,log_7_3_2026_3,571,
1772863606.13,Sent position command,C_joint,-1.61659,-92.62378420305375,rad,log_7_3_2026_3,573,
1772863606.23,Updated motor position,motor_6,,4.58,deg,log_7_3_2026_3,576,***
1772863606.23,Sent velocity command,C_joint,-0.762,-43.65938398896873,rad/s,log_7_3_2026_3,577,
1772863606.23,Sent position command,C_joint,-1.69771,-97.27161783715499,rad,log_7_3_2026_3,579,
1772863606.33,Updated motor position,motor_6,,-3.6,deg,log_7_3_2026_3,582,***
1772863606.33,Sent velocity command,C_joint,-0.662,-37.9298060376605,rad/s,log_7_3_2026_3,583,
1772863606.33,Sent position command,C_joint,-1.76888,-101.34935846510106,rad,log_7_3_2026_3,585,
1772863606.43,Updated motor position,motor_6,,-11.06,deg,log_7_3_2026_3,588,***
1772863606.43,Sent velocity command,C_joint,-0.562,-32.20022808635227,rad/s,log_7_3_2026_3,589,
1772863606.43,Sent position command,C_joint,-1.83004,-104.85356834012117,rad,log_7_3_2026_3,591,
1772863606.53,Updated motor position,motor_6,,-18.99,deg,log_7_3_2026_3,594,***
1772863606.53,Sent velocity command,C_joint,-0.462,-26.470650135044036,rad/s,log_7_3_2026_3,595,
1772863606.53,Sent position command,C_joint,-1.88119,-107.78424746221533,rad,log_7_3_2026_3,597,
1772863606.63,Updated motor position,motor_6,,-26.14,deg,log_7_3_2026_3,600,***
1772863606.63,Sent velocity command,C_joint,-0.362,-20.7410721837358,rad/s,log_7_3_2026_3,601,
1772863606.63,Sent position command,C_joint,-1.92234,-110.14196878917866,rad,log_7_3_2026_3,603,
1772863606.73,Updated motor position,motor_6,,-33.71,deg,log_7_3_2026_3,606,***
1772863606.73,Sent velocity command,C_joint,-0.262,-15.01149423242757,rad/s,log_7_3_2026_3,607,
1772863606.73,Sent position command,C_joint,-1.9535,-111.92730527880632,rad,log_7_3_2026_3,609,
1772863606.83,Updated motor position,motor_6,,-40.57,deg,log_7_3_2026_3,612,***
1772863606.83,Sent velocity command,C_joint,-0.161,-9.224620501606255,rad/s,log_7_3_2026_3,613,
1772863606.83,Sent position command,C_joint,-1.97465,-113.139111015508,rad,log_7_3_2026_3,615,
1772863606.93,Updated motor position,motor_6,,-47.81,deg,log_7_3_2026_3,618,***
1772863606.93,Sent velocity command,C_joint,-0.062,-3.552338329811104,rad/s,log_7_3_2026_3,619,
1772863606.93,Sent position command,C_joint,-1.9858,-113.77795895707888,rad,log_7_3_2026_3,621,
1772863607.03,Updated motor position,motor_6,,-54.31,deg,log_7_3_2026_3,624,***
1772863607.03,Sent velocity command,C_joint,0.0,0.0,rad/s,log_7_3_2026_3,626,
1772863607.03,Sent position command,C_joint,-1.98769,-113.8862479803586,rad,log_7_3_2026_3,628,
1772863607.13,Updated motor position,motor_6,,-61.14,deg,log_7_3_2026_3,632,***
1772863607.23,Updated motor position,motor_6,,-67.26,deg,log_7_3_2026_3,634,***
1772863607.33,Updated motor position,motor_6,,-73.63,deg,log_7_3_2026_3,637,***
1772863607.43,Updated motor position,motor_6,,-79.33,deg,log_7_3_2026_3,642,***
1772863607.53,Updated motor position,motor_6,,-85.22,deg,log_7_3_2026_3,644,***
1772863607.63,Updated motor position,motor_6,,-90.39,deg,log_7_3_2026_3,646,***
1772863607.73,Updated motor position,motor_6,,-95.65,deg,log_7_3_2026_3,648,***
1772863607.83,Updated motor position,motor_6,,-100.16,deg,log_7_3_2026_3,650,***
1772863607.93,Updated motor position,motor_6,,-104.66,deg,log_7_3_2026_3,652,***
1772863608.03,Updated motor position,motor_6,,-108.32,deg,log_7_3_2026_3,654,***
1772863608.13,Updated motor position,motor_6,,-111.58,deg,log_7_3_2026_3,656,***
1772863608.23,Updated motor position,motor_6,,-113.5,deg,log_7_3_2026_3,658,***
1772863608.33,Updated motor position,motor_6,,-113.85,deg,log_7_3_2026_3,660,***
1772863608.43,Updated motor position,motor_6,,-113.89,deg,log_7_3_2026_3,662,***
1772863608.53,Updated motor position,motor_6,,-113.89,deg,log_7_3_2026_3,664,***
1772863608.83,Updated motor position,motor_6,,-113.89,deg,log_7_3_2026_3,666,***
1772863609.13,Updated motor position,motor_6,,-113.89,deg,log_7_3_2026_3,668,***
1772863609.33,Updated motor position,motor_6,,-113.89,deg,log_7_3_2026_3,670,***
1772863609.43,Updated motor position,motor_6,,-113.89,deg,log_7_3_2026_3,672,***
1772863609.73,Updated motor position,motor_6,,-113.89,deg,log_7_3_2026_3,674,***
1772863610.03,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,676,***
1772863610.33,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,678,***
1772863610.63,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,680,***
1772863611.03,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,682,***
1772863611.33,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,684,***
1772863611.63,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,686,***
1772863612.13,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,688,***
1772863612.53,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,690,***
1772863615.33,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,692,***
1772863615.43,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,694,***
1772863626.23,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,696,***
1772863626.33,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,698,***
1772863650.43,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,700,***
1772863650.53,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,702,***
1772863654.13,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,704,***
1772863654.23,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,706,***
1772863656.53,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,708,***
1772863656.63,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,710,***
1772863693.23,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,712,***
1772863693.33,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,714,***
1772863694.53,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,716,***
1772863694.63,Updated motor position,motor_6,,-113.88,deg,log_7_3_2026_3,718,***
1772866317.315,Sent position command,C_joint,-1.73055,-99.15321123636461,rad,log_7_3_2026_4,11,
1772866317.415,Sent position command,C_joint,-1.71553,-98.29262862807812,rad,log_7_3_2026_4,15,
1772866317.515,Sent position command,C_joint,-1.69055,-96.86138005584132,rad,log_7_3_2026_4,18,
1772866317.615,Updated motor position,motor_6,,-99.41,deg,log_7_3_2026_4,21,***
1772866317.615,Sent position command,C_joint,-1.65552,-94.85430889949805,rad,log_7_3_2026_4,23,
1772866317.715,Updated motor position,motor_6,,-99.17,deg,log_7_3_2026_4,26,***
1772866317.715,Sent position command,C_joint,-1.61051,-92.27542586361422,rad,log_7_3_2026_4,28,
1772866317.815,Updated motor position,motor_6,,-98.5,deg,log_7_3_2026_4,31,***
1772866317.815,Sent position command,C_joint,-1.5555,-89.12358503259956,rad,log_7_3_2026_4,33,
1772866317.915,Updated motor position,motor_6,,-97.49,deg,log_7_3_2026_4,36,***
1772866317.915,Sent position command,C_joint,-1.49049,-85.39878640645408,rad,log_7_3_2026_4,38,
1772866318.015,Updated motor position,motor_6,,-96.59,deg,log_7_3_2026_4,41,***
1772866318.015,Sent position command,C_joint,-1.41547,-81.10045702738263,rad,log_7_3_2026_4,43,
1772866318.115,Updated motor position,motor_6,,-95.07,deg,log_7_3_2026_4,46,***
1772866318.115,Sent position command,C_joint,-1.33047,-76.23031576877064,rad,log_7_3_2026_4,48,
1772866318.215,Updated motor position,motor_6,,-93.14,deg,log_7_3_2026_4,51,***
1772866318.215,Sent position command,C_joint,-1.23548,-70.78778967282294,rad,log_7_3_2026_4,53,
1772866318.315,Updated motor position,motor_6,,-91.9,deg,log_7_3_2026_4,56,***
1772866318.315,Sent position command,C_joint,-1.13046,-64.77058690835905,rad,log_7_3_2026_4,58,
1772866318.415,Updated motor position,motor_6,,-89.5,deg,log_7_3_2026_4,61,***
1772866318.415,Sent position command,C_joint,-1.01526,-58.170113108451964,rad,log_7_3_2026_4,63,
1772866318.515,Updated motor position,motor_6,,-87.37,deg,log_7_3_2026_4,66,***
1772866318.515,Sent position command,C_joint,-0.89045,-51.01902686742415,rad,log_7_3_2026_4,68,
1772866318.615,Updated motor position,motor_6,,-84.54,deg,log_7_3_2026_4,71,***
1772866318.615,Sent position command,C_joint,-0.75545,-43.284096633158036,rad,log_7_3_2026_4,73,
1772866318.715,Updated motor position,motor_6,,-81.18,deg,log_7_3_2026_4,76,***
1772866318.715,Sent position command,C_joint,-0.61042,-34.97448973037571,rad,log_7_3_2026_4,78,
1772866318.815,Updated motor position,motor_6,,-77.36,deg,log_7_3_2026_4,81,***
1772866318.815,Sent position command,C_joint,-0.45535,-26.089633201282034,rad,log_7_3_2026_4,83,
1772866318.915,Updated motor position,motor_6,,-75.04,deg,log_7_3_2026_4,86,***
1772866318.915,Sent position command,C_joint,-0.29027,-16.631245919262405,rad,log_7_3_2026_4,88,
1772866319.015,Updated motor position,motor_6,,-70.82,deg,log_7_3_2026_4,91,***
1772866319.015,Sent position command,C_joint,-0.11536,-6.609641124629177,rad,log_7_3_2026_4,93,
1772866319.115,Updated motor position,motor_6,,-66.55,deg,log_7_3_2026_4,96,***
1772866319.115,Sent position command,C_joint,0.06964,3.9900780852910525,rad,log_7_3_2026_4,98,
1772866319.215,Updated motor position,motor_6,,-61.92,deg,log_7_3_2026_4,101,***
1772866319.215,Sent position command,C_joint,0.26457,15.158744385776192,rad,log_7_3_2026_4,103,
1772866319.315,Updated motor position,motor_6,,-57.87,deg,log_7_3_2026_4,106,***
1772866319.315,Sent position command,C_joint,0.46962,26.90724397493372,rad,log_7_3_2026_4,108,
1772866319.415,Updated motor position,motor_6,,-52.69,deg,log_7_3_2026_4,111,***
1772866319.415,Sent position command,C_joint,0.68457,39.222971781270765,rad,log_7_3_2026_4,113,
1772866319.515,Updated motor position,motor_6,,-47.33,deg,log_7_3_2026_4,116,***
1772866319.515,Sent position command,C_joint,0.90826,52.039464700552145,rad,log_7_3_2026_4,118,
1772866319.615,Updated motor position,motor_6,,-41.47,deg,log_7_3_2026_4,121,***
1772866319.615,Sent position command,C_joint,1.12568,64.4967130822865,rad,log_7_3_2026_4,123,
1772866319.715,Updated motor position,motor_6,,-34.73,deg,log_7_3_2026_4,126,***
1772866319.715,Sent position command,C_joint,1.33371,76.41595409439302,rad,log_7_3_2026_4,128,
1772866319.815,Updated motor position,motor_6,,-28.61,deg,log_7_3_2026_4,131,***
1772866319.815,Sent position command,C_joint,1.53044,87.68775279800171,rad,log_7_3_2026_4,133,
1772866319.915,Updated motor position,motor_6,,-23.27,deg,log_7_3_2026_4,136,***
1772866319.915,Sent position command,C_joint,1.718,98.43414920347543,rad,log_7_3_2026_4,138,
1772866320.015,Updated motor position,motor_6,,-16.09,deg,log_7_3_2026_4,141,***
1772866320.015,Sent position command,C_joint,1.89558,108.6087337294086,rad,log_7_3_2026_4,143,
1772866320.115,Updated motor position,motor_6,,-8.65,deg,log_7_3_2026_4,146,***
1772866320.115,Sent position command,C_joint,2.06259,118.17770186588848,rad,log_7_3_2026_4,148,
1772866320.215,Updated motor position,motor_6,,-1.79,deg,log_7_3_2026_4,151,***
1772866320.215,Sent position command,C_joint,2.22003,127.19834939242814,rad,log_7_3_2026_4,153,
1772866320.315,Updated motor position,motor_6,,5.5,deg,log_7_3_2026_4,156,***
1772866320.315,Sent position command,C_joint,2.36743,135.64374729265649,rad,log_7_3_2026_4,158,
1772866320.415,Updated motor position,motor_6,,13.16,deg,log_7_3_2026_4,161,***
1772866320.415,Sent position command,C_joint,2.5049,143.5201981023199,rad,log_7_3_2026_4,163,
1772866320.515,Updated motor position,motor_6,,19.99,deg,log_7_3_2026_4,166,***
1772866320.515,Sent position command,C_joint,2.63245,150.82827477921356,rad,log_7_3_2026_4,168,
1772866320.615,Updated motor position,motor_6,,28.25,deg,log_7_3_2026_4,171,***
1772866320.615,Sent position command,C_joint,2.74974,157.548496758303,rad,log_7_3_2026_4,173,
1772866320.715,Updated motor position,motor_6,,36.11,deg,log_7_3_2026_4,176,***
1772866320.715,Sent position command,C_joint,2.85711,163.70034460462264,rad,log_7_3_2026_4,178,
1772866320.815,Updated motor position,motor_6,,44.73,deg,log_7_3_2026_4,181,***
1772866320.815,Sent position command,C_joint,2.95449,169.27980761360658,rad,log_7_3_2026_4,183,
1772866320.915,Updated motor position,motor_6,,52.74,deg,log_7_3_2026_4,186,***
1772866320.915,Sent position command,C_joint,3.0419,174.28803170084512,rad,log_7_3_2026_4,188,
1772866321.015,Updated motor position,motor_6,,61.34,deg,log_7_3_2026_4,191,***
1772866321.015,Sent position command,C_joint,3.11931,178.7232979929528,rad,log_7_3_2026_4,193,
1772866321.115,Updated motor position,motor_6,,69.19,deg,log_7_3_2026_4,196,***
1772866321.115,Sent position command,C_joint,3.18673,182.58617944772482,rad,log_7_3_2026_4,198,
1772866321.215,Updated motor position,motor_6,,77.48,deg,log_7_3_2026_4,201,***
1772866321.215,Sent position command,C_joint,3.24415,185.87610310736602,rad,log_7_3_2026_4,203,
1772866321.315,Updated motor position,motor_6,,85.03,deg,log_7_3_2026_4,206,***
1772866321.315,Sent position command,C_joint,3.29164,188.5970796764423,rad,log_7_3_2026_4,208,
1772866321.415,Updated motor position,motor_6,,93.07,deg,log_7_3_2026_4,211,***
1772866321.415,Sent position command,C_joint,3.32893,190.73363929448516,rad,log_7_3_2026_4,213,
1772866321.515,Updated motor position,motor_6,,100.35,deg,log_7_3_2026_4,216,***
1772866321.515,Sent position command,C_joint,3.35642,192.30870027329976,rad,log_7_3_2026_4,218,
1772866321.615,Updated motor position,motor_6,,108.05,deg,log_7_3_2026_4,221,***
1772866321.615,Sent position command,C_joint,3.37374,193.30106317446638,rad,log_7_3_2026_4,223,
1772866321.715,Updated motor position,motor_6,,115.01,deg,log_7_3_2026_4,226,***
1772866321.715,Sent position command,C_joint,3.38115,193.7256249006583,rad,log_7_3_2026_4,228,
1772866321.815,Updated motor position,motor_6,,122.4,deg,log_7_3_2026_4,231,***
1772866321.915,Updated motor position,motor_6,,129.02,deg,log_7_3_2026_4,235,***
1772866322.015,Updated motor position,motor_6,,136.02,deg,log_7_3_2026_4,238,***
1772866322.115,Updated motor position,motor_6,,142.27,deg,log_7_3_2026_4,241,***
1772866322.215,Updated motor position,motor_6,,149.35,deg,log_7_3_2026_4,246,***
1772866322.315,Updated motor position,motor_6,,154.71,deg,log_7_3_2026_4,248,***
1772866322.415,Updated motor position,motor_6,,160.79,deg,log_7_3_2026_4,250,***
1772866322.515,Updated motor position,motor_6,,166.17,deg,log_7_3_2026_4,252,***
1772866322.615,Updated motor position,motor_6,,171.69,deg,log_7_3_2026_4,255,***
1772866322.715,Updated motor position,motor_6,,176.47,deg,log_7_3_2026_4,258,***
1772866322.815,Updated motor position,motor_6,,181.28,deg,log_7_3_2026_4,260,***
1772866322.915,Updated motor position,motor_6,,185.31,deg,log_7_3_2026_4,262,***
1772866323.015,Updated motor position,motor_6,,189.13,deg,log_7_3_2026_4,264,***
1772866323.115,Updated motor position,motor_6,,191.95,deg,log_7_3_2026_4,266,***
1772866323.215,Updated motor position,motor_6,,193.56,deg,log_7_3_2026_4,268,***
1772866323.315,Updated motor position,motor_6,,193.7,deg,log_7_3_2026_4,271,***
1772866323.415,Updated motor position,motor_6,,193.72,deg,log_7_3_2026_4,274,***
1772866323.515,Updated motor position,motor_6,,193.73,deg,log_7_3_2026_4,276,***
